37030 0.0
37040 0.000458
37070 0.000398
37090 0.000344
37120 0.000360
37150 0.000370
37170 0.000280
37200 0.000288
37230 0.000400
37250 0.000452
37280 0.000499
37310 0.000555
37330 0.000593
37360 0.000655
37390 0.000676
37410 0.000580
37440 0.000506
37470 0.000511
37490 0.000513
37520 0.000586
37550 0.000705
37580 0.000677
37600 0.000479
37630 0.000244
37660 0.000263
37690 0.000397
37710 0.000366
37740 0.000115
37770 0.000193
37790 0.000211
37820 0.000186
37850 0.000224
37880 0.000305
37910 0.000331
37930 0.000281
37960 0.000186
37990 0.000119
38020 0.000152
38040 0.000255
38070 0.000325
38100 0.000266
38130 0.000115
38160 0.000008
38180 0.000242
38210 0.000426
38240 0.000182
38270 0.000336
38300 0.000411
38330 0.000367
38350 0.000113
38380 0.000146
38410 0.000135
38440 0.000137
38470 0.000135
38500 0.000100
38530 0.000095
38550 0.000152
38580 0.000226
38610 0.000309
38640 0.000396
38670 0.000408
38700 0.000360
38730 0.000375
38760 0.000482
38780 0.000577
38810 0.000606
38840 0.000604
38870 0.000664
38900 0.000852
38930 0.001097
38960 0.001348
38990 0.001604
39020 0.001792
39050 0.001980
39080 0.002346
39110 0.002854
39140 0.003408
39170 0.004001
39190 0.004621
39220 0.005312
39250 0.006179
39280 0.007235
39310 0.008403
39340 0.009646
39370 0.011090
39400 0.012770
39430 0.014540
39460 0.016570
39490 0.019020
39520 0.021790
39550 0.024960
39580 0.028560
39610 0.032810
39640 0.037860
39670 0.043670
39700 0.050610
39740 0.059210
39770 0.069660
39800 0.082010
39830 0.096600
39860 0.113700
39890 0.133700
39920 0.156600
39950 0.181700
39980 0.209100
40010 0.237900
40040 0.266400
40070 0.294200
40100 0.319900
40140 0.342100
40170 0.360400
40200 0.373700
40230 0.383800
40260 0.390900
40290 0.394300
40320 0.395100
40350 0.394700
40390 0.394500
40420 0.392000
40450 0.388300
40480 0.384600
40510 0.380200
40540 0.376300
40570 0.372600
40610 0.368100
40640 0.363500
40670 0.358800
40700 0.354500
40730 0.350800
40770 0.346900
40800 0.342700
40830 0.339200
40860 0.336600
40890 0.334100
40930 0.332200
40960 0.330700
40990 0.329700
41020 0.330300
41060 0.330700
41090 0.331100
41120 0.332000
41150 0.333600
41190 0.337700
41220 0.341800
41250 0.344500
41290 0.349100
41320 0.354100
41350 0.359500
41380 0.365500
41420 0.371800
41450 0.378700
41480 0.386500
41520 0.394600
41550 0.403000
41580 0.410500
41620 0.416700
41650 0.423200
41680 0.430400
41720 0.437000
41750 0.442900
41780 0.448200
41820 0.453600
41850 0.458600
41890 0.463600
41920 0.469000
41950 0.472000
41990 0.474300
42020 0.477900
42060 0.480700
42090 0.482600
42120 0.484400
42160 0.485500
42190 0.487100
42230 0.487800
42260 0.487300
42300 0.487100
42330 0.486500
42360 0.485800
42400 0.486200
42430 0.484800
42470 0.481600
42500 0.478700
42540 0.476500
42570 0.474400
42610 0.471800
42640 0.469200
42680 0.467800
42710 0.465500
42750 0.462700
42780 0.462400
42820 0.462000
42860 0.460800
42890 0.460500
42930 0.460900
42960 0.463500
43000 0.465700
43030 0.468000
43070 0.470700
43100 0.472600
43140 0.475300
43180 0.478400
43210 0.481000
43250 0.483800
43280 0.486400
43320 0.489100
43360 0.492000
43390 0.494000
43430 0.495900
43470 0.497600
43500 0.499000
43540 0.500200
43580 0.500500
43610 0.501000
43650 0.503500
43690 0.506100
43720 0.506700
43760 0.507500
43800 0.509400
43830 0.510800
43870 0.511800
43910 0.514000
43940 0.516600
43980 0.518700
44020 0.520500
44060 0.522100
44090 0.524100
44130 0.526800
44170 0.528500
44210 0.528800
44240 0.529900
44280 0.531300
44320 0.532200
44360 0.533400
44400 0.534200
44430 0.533500
44470 0.534100
44510 0.535300
44550 0.534000
44590 0.532600
44630 0.533100
44660 0.533800
44700 0.532800
44740 0.531200
44780 0.530900
44820 0.530100
44860 0.528400
44900 0.527600
44930 0.526600
44970 0.523700
45010 0.521200
45050 0.519600
45090 0.516900
45130 0.514300
45170 0.513000
45210 0.510400
45250 0.507500
45290 0.505800
45330 0.503400
45370 0.501400
45410 0.501000
45450 0.500000
45490 0.497700
45530 0.496100
45570 0.495000
45610 0.494100
45650 0.494200
45690 0.493700
45730 0.492200
45770 0.491100
45810 0.490500
45850 0.489000
45890 0.486800
45930 0.485600
45970 0.484700
46010 0.483200
46050 0.480900
46090 0.478300
46130 0.475900
46180 0.473000
46220 0.469200
46260 0.466300
46300 0.462700
46340 0.459300
46380 0.459400
46420 0.459600
46460 0.459700
46510 0.460800
46550 0.460800
46590 0.461600
46630 0.463800
46670 0.465800
46720 0.467400
46760 0.468900
46800 0.471400
46840 0.473300
46880 0.474800
46930 0.477000
46970 0.478900
47010 0.481000
47060 0.483300
47100 0.484400
47140 0.484800
47180 0.484400
47230 0.483700
47270 0.483800
47310 0.483200
47360 0.480800
47400 0.478400
47440 0.477400
47490 0.475900
47530 0.473100
47570 0.470600
47620 0.467900
47660 0.465000
47700 0.463100
47750 0.460800
47790 0.457000
47840 0.453300
47880 0.450500
47920 0.448700
47970 0.447100
48010 0.445100
48060 0.443200
48100 0.441000
48150 0.439300
48190 0.438800
48240 0.438000
48280 0.436100
48330 0.435400
48370 0.436300
48420 0.436100
48460 0.435500
48510 0.436000
48550 0.435600
48600 0.434800
48640 0.435100
48690 0.434800
48740 0.434600
48780 0.434200
48830 0.433700
48870 0.434500
48920 0.434400
48970 0.434200
49010 0.434700
49060 0.435500
49100 0.435200
49150 0.433700
49200 0.433000
49240 0.431700
49290 0.429100
49340 0.424100
49390 0.417600
49430 0.411200
49480 0.403400
49530 0.394200
49570 0.385400
49620 0.376900
49670 0.369700
49720 0.364700
49760 0.361600
49810 0.361500
49860 0.364400
49910 0.369600
49960 0.374000
50000 0.372700
50050 0.359700
50100 0.329000
50150 0.280500
50200 0.221400
50250 0.162000
50300 0.111300
50340 0.073090
50390 0.047130
50440 0.030280
50490 0.019540
50540 0.012790
50590 0.008499
50640 0.005699
50690 0.003878
50740 0.002664
50790 0.001822
50840 0.001258
50890 0.000899
50940 0.000654
50990 0.000442
51040 0.000276
51090 0.000447
51140 0.000367
51190 0.000318
51240 0.000290
51290 0.000235
51340 0.000166
51390 0.000117
51440 0.000182
51490 0.000101
51550 0.000068
51600 0.000061
51650 0.000072
51700 0.000094
51750 0.000104
51800 0.000097
51850 0.000086
51910 0.000071
51960 0.000075
52010 0.000085
52060 0.000086
52120 0.000096
52170 0.000102
52220 0.000102
52270 0.000112
52330 0.000124
52380 0.000116
52430 0.000093
52480 0.000062
52540 0.000035
52590 0.000025
52640 0.000009
52700 0.000000
52750 0.000000
52810 0.000000
52860 0.000000
52910 0.000000
52970 0.000000
53020 0.000000
53080 0.000000
53130 0.000000
53180 0.000000
53240 0.000000
