499600 0.000
502110 6.6e-05
504646 0.000866
507208 0.001816
509796 0.002936
512410 0.004346
515051 0.006087
517720 0.00817
520416 0.010677
523141 0.01409
525895 0.018454
528677 0.023109
531489 0.027443
534331 0.032523
537204 0.040173
540108 0.049711
543043 0.060504
546011 0.073617
549011 0.090147
552044 0.109523
555111 0.12962
558212 0.145772
561348 0.153541
564520 0.158599
567727 0.170037
570971 0.189803
574253 0.214929
577572 0.241451
580930 0.263499
584327 0.279945
587764 0.294817
591242 0.312668
594762 0.336648
598323 0.369982
601928 0.412077
605576 0.454126
609268 0.491189
613006 0.526436
616790 0.559559
620621 0.59515
624500 0.641587
628428 0.694072
632405 0.73797
636433 0.77468
640513 0.808052
644645 0.827862
648831 0.838341
653072 0.848857
657368 0.860528
661722 0.869998
666133 0.883175
670604 0.903375
675135 0.923421
679728 0.945281
684383 0.970016
689103 0.984766
693889 0.989037
698741 0.995237
703662 1
708652 0.998268
713714 0.999989
718849 1.000645
724058 0.992201
729343 0.982083
734706 0.972578
740148 0.958518
745671 0.938603
751278 0.917937
756970 0.883038
762748 0.832029
768615 0.781721
774573 0.729882
780625 0.670221
786771 0.611989
793016 0.558421
799360 0.505731
805806 0.456761
812358 0.416541
819016 0.379062
825785 0.340729
832666 0.307558
839664 0.279367
846779 0.250857
854017 0.223651
861379 0.200818
868869 0.178981
876491 0.159608
884248 0.144221
892143 0.130385
900180 0.117319
908363 0.107147
916697 0.098924
925185 0.089555
933832 0.081557
942641 0.075779
951619 0.06901
960769 0.061375
970097 0.056092
979608 0.051865
989307 0.046722
999200 0.04214
1009293 0.038231
1019592 0.034554
1030103 0.033021
1040830 0.03299
1051789 0.032422
1062978 0.030687
1074408 0.030265
1086087 0.030992
1098022 0.03027
1110222 0.02935
1110230 0.0
