0.516849 0.286894 -1.276076 194.816584 
0.519943 0.289803 -1.272756 193.048601 
0.523042 0.292714 -1.269437 191.292108 
0.526148 0.295628 -1.266117 189.547061 
0.529259 0.298543 -1.262798 187.813414 
0.532377 0.301460 -1.259478 186.091123 
0.535501 0.304379 -1.256159 184.380142 
0.538632 0.307300 -1.252839 182.680428 
0.541769 0.310222 -1.249520 180.991936 
0.544913 0.313145 -1.246200 179.314621 
0.548064 0.316070 -1.242881 177.648438 
0.551223 0.318996 -1.239561 175.993343 
0.554388 0.321923 -1.236242 174.349292 
0.557561 0.324851 -1.232922 172.716241 
0.560742 0.327780 -1.229603 171.094144 
0.563930 0.330710 -1.226283 169.482959 
0.567126 0.333641 -1.222964 167.882640 
0.570330 0.336572 -1.219644 166.293144 
0.573542 0.339504 -1.216325 164.714426 
0.576763 0.342436 -1.213005 163.146443 
0.579992 0.345368 -1.209686 161.589151 
0.583229 0.348301 -1.206366 160.042506 
0.586475 0.351234 -1.203047 158.506464 
0.589731 0.354167 -1.199727 156.980981 
0.592995 0.357100 -1.196408 155.466013 
0.596268 0.360033 -1.193088 153.961518 
0.599551 0.362966 -1.189769 152.467451 
0.602843 0.365898 -1.186449 150.983770 
0.606145 0.368830 -1.183130 149.510430 
0.609457 0.371762 -1.179810 148.047388 
0.612778 0.374693 -1.176491 146.594601 
0.616110 0.377623 -1.173171 145.152025 
0.619452 0.380553 -1.169852 143.719618 
0.622804 0.383482 -1.166532 142.297337 
0.626167 0.386410 -1.163213 140.885137 
0.629541 0.389337 -1.159893 139.482977 
0.632925 0.392263 -1.156574 138.090814 
0.636321 0.395188 -1.153254 136.708603 
0.639728 0.398112 -1.149935 135.336304 
0.643146 0.401034 -1.146615 133.973872 
0.646575 0.403955 -1.143296 132.621265 
0.650017 0.406875 -1.139976 131.278441 
0.653470 0.409793 -1.136657 129.945357 
0.656935 0.412709 -1.133337 128.621970 
0.660412 0.415624 -1.130018 127.308238 
0.663902 0.418537 -1.126698 126.004119 
0.667404 0.421448 -1.123379 124.709570 
0.670918 0.424358 -1.120059 123.424549 
0.674446 0.427265 -1.116740 122.149014 
0.677987 0.430170 -1.113420 120.882923 
0.681540 0.433073 -1.110100 119.626233 
0.685107 0.435974 -1.106781 118.378902 
0.688688 0.438873 -1.103461 117.140890 
0.692282 0.441770 -1.100142 115.912153 
0.695890 0.444664 -1.096822 114.692650 
0.699513 0.447555 -1.093503 113.482339 
0.703149 0.450444 -1.090183 112.281179 
0.706800 0.453330 -1.086864 111.089127 
0.710465 0.456214 -1.083544 109.906143 
0.714145 0.459095 -1.080225 108.732185 
0.717840 0.461973 -1.076905 107.567211 
0.721551 0.464848 -1.073586 106.411179 
0.725276 0.467720 -1.070266 105.264050 
0.729017 0.470589 -1.066947 104.125780 
0.732774 0.473455 -1.063627 102.996330 
0.736547 0.476318 -1.060308 101.875658 
0.740336 0.479178 -1.056988 100.763723 
0.744141 0.482034 -1.053669 99.660484 
0.747962 0.484887 -1.050349 98.565900 
0.751801 0.487737 -1.047030 97.479930 
0.755656 0.490583 -1.043710 96.402533 
0.759528 0.493425 -1.040391 95.333669 
0.763418 0.496264 -1.037071 94.273297 
0.767325 0.499100 -1.033752 93.221377 
0.771250 0.501931 -1.030432 92.177867 
0.775193 0.504759 -1.027113 91.142728 
0.779154 0.507583 -1.023793 90.115918 
0.783133 0.510403 -1.020474 89.097398 
0.787132 0.513219 -1.017154 88.087127 
0.791148 0.516031 -1.013835 87.085066 
0.795184 0.518839 -1.010515 86.091173 
0.799240 0.521642 -1.007196 85.105409 
0.803314 0.524442 -1.003876 84.127734 
0.807409 0.527237 -1.000557 83.158108 
0.811523 0.530028 -0.997237 82.196490 
0.815658 0.532814 -0.993918 81.242842 
0.819813 0.535596 -0.990598 80.297123 
0.823989 0.538374 -0.987279 79.359294 
0.828186 0.541147 -0.983959 78.429315 
0.832404 0.543915 -0.980640 77.507146 
0.836643 0.546678 -0.977320 76.592749 
0.840905 0.549437 -0.974001 75.686083 
0.845188 0.552192 -0.970681 74.787109 
0.849493 0.554941 -0.967362 73.895788 
0.853821 0.557685 -0.964042 73.012081 
0.858172 0.560425 -0.960723 72.135949 
0.862546 0.563159 -0.957403 71.267352 
0.866943 0.565888 -0.954084 70.406251 
0.871363 0.568613 -0.950764 69.552608 
0.875808 0.571332 -0.947445 68.706383 
0.880277 0.574046 -0.944125 67.867539 
0.884770 0.576754 -0.940806 67.036035 
0.889288 0.579458 -0.937486 66.211834 
0.893831 0.582156 -0.934167 65.394896 
